TBESH - Translators Brief lexicon of Extended Strongs for Hebrew - STEPBible.org CC BY
See also
TFBDB - Translators Formatted full BDB lexicon - STEPBible.org CC BY (not yet available)
========================================================
Extended Strongs for Hebrew is backward compatible with original Strong and extended to include all entries in BDB (compatible with OpenScriptures) and all prefixes, suffixes, personal pronoun endings and punctuation (as tagged in Tyndale House texts) 
The Brief lexicon is based on Abridged BDB by Online Bible, and edited to conform with the extended Strongs. This is provided  for guidence only. Permission should be gained from Online Bible before these definitions are applied in any project. 
The Full lexicon is edited from the Full BDB by Tyndale House, formatted to make it easy to read, with expansion of abbreviations and revealing bibliographic details on hover. 

	==============================================================												
	Data created by www.STEPBible.org based on work at Tyndale House Cambridge (CC BY 4.0)												
	==============================================================												
	This licence allows you to:												
	* Include any part of this data in software or publications without requesting permission 												
	* Download the data and reformat it for your application, without changing the data												
	* Send any proposed corrections to STEPBibleATGmail.com. to be verified 												
	  (You MAY make changes yourself, but you should include a note of changes that can be viewed by those who use your new data)												
	* Refer others to github.com/STEPBible as the source of the data. Please do not redistribute it yourself. 												
	  (Updates or corrections are easier to implement when the data is distributed from a single source)												
	* We'd love to hear about your project when you make it available. Email us at STEPBibleATGmail.com..												
	==============================================================												

FIELD DESCRIPTIONS:
==============

eStrong#	These Extended Strong Numbers are mapped to BDB (and thereby to other modern lexicons) by OpenScriptures.org. This adds about 800 words which are found in modern lexicons but were not differentiated by Strong. 
	Numbers beyond 9000 include non-lexical prefixes and suffixed. They were created by Tyndale House, Cambridge. 
dStrong#	These Disambiguated Strong numbers differentiates distinct sub-meaning of words, and distinct indivuduals with the same name - see TinyURL.com/DisambiguatedStrongs. They are designed to be backward compatible with software that uses Strongs numbers. 
uStrong#	These Unified Strong numbers link together dStrong numbers that can be regarded as a single word, such as Aramaic & Hebrew versions or different spellings of the same word, and alternate names of the same individual or place. 

Gloss	These were created by Tyndale scholars

Hebrew form	These are based on BDB, then normalised. 

Transliteration	

Morph	These were created by Tyndale scholars as a simple grammatical value of the main word represented as Language:Type-Gender-Extra. 
	Language:Type-Gender-Extra.   Language is A=Aramaic, H=Hebrew, G=Greek and n+Name (which is not language specific). 
	Type is A=Adjective, Adv=Adverb, Art=Article, Cond=Conditional, Conj=Conjunction, Cor=Correlative, DemP=Demonstrative Pn, ImpP=Impersonal Pn, Intg=Interogative, Intj=Interjection, N=Noun, Neg=Negative, Part=Particle, Prep=Preposition, PerP=Personal Pn, PosP=Possessive Pn, RefP=Reflexive Pn, RelP=Relative Pn, V=Verb. 
	Gender is F=Female, M=Male, N=Neuter, C=Common and P or S is optionally added for Plural Singular
	Extra for Names is L=Location, P=Person, LG/PG=Gentilic, T=Title (i.e. any other capitalised nouns such as titles, months, gods, planets etc)
(notes re Morph) 	Location is only used for places not named after people - eg: Israel = N:N-M-P (for the Person, and nation); Jerusalem = N:N--L; Canaanite is N:N-M-LG; Israelitess is N:N-F-PG
	Location is a geographical entity such as river, mountain or city eg "Dan", but Gentilic is used for Amon, Syria, Judah, or the tribal area of Dan. The idea is that someone from Dan is probably related to Dan unless he is called a Hittite, but someone from Jerusalem or the city of Dan could be from anywhere even though he is named after the city. So a "Shulemite" (who is prob from Salem ie Shalem aka Jerusalem) is dark-skinned and perhaps not a native from the area.
	Title is a misc category that incl names of gods, musical term & months and offices such as Pharaoh unless referring to an individual eg Pharaoh Necho who is N:N-M-P
	When F or M occ with L or T it refers to the gender of that person, not the location, so Jerusalem = N:N--L, Jerusalemites = N:N-G-L, Jerusalemitess = N:N-F-L 
	When Gentilics related to a person the STEP_LexicalTag points to the Person eg Danites => Dan.  When Gentilics point to a place, the STEP_LexicalTag points to that place, eg Gileadites => Gilead. When there is no numbered tag for the person or place, we probably aren't sure what it is, so the STEP_LexicalTag doesn't have anywhere different to point, eg. Girgashites. Some very common Gentilics (eg Levite) have gained a meaning of their own which may be related to a person but much less so - so the STEP_LexicalTag does not redirect to the entry for that person. 
	Odd ones: Jew=N:N-G-P, Jewish=N:A, Jewess+Ammonitess=N:N-G-P-F, Canaanite-trader=N:N-G-P / N:N-G-T, Chaldean-magi=N:N-G-L / N:N-G-T, Nephusim=N:N-G-T, Rephaim=N:N-G-P / N:N-G-T, Shulamite+Shunammite+Carmelitess+Jezreelitess=N:N-F-L

Meaning	These are based on the Abridged BDB by Online Bible, and edited to conform with the extended Strongs. They are for guidence only. Permission should be gained from Online Bible before these are applied in any project. 
	These defs refer to J. Green's A Concise Lexicon of the Biblical Languages (CLBL) and Harris, Archer, & Waltke's Theological Wordbook of the Old Testament (TWOT),)
	These definitions were edited to align with the eStrongs by Tyndale House Cambridge. Alignment with dStrongs is not yet completed. 


eStrong#	dStrong	uStrong	Hebrew	Transliteration	Morph	Gloss	Meaning
H4707	H4707 =	H4707	מִצְפֶּה	mits.peh	H:N-M	lookout	watchtower, lookout point
H4708	H4708G =	H4708G	מִצְפֶּה	mits.peh	N:N--L	Mizpeh	<BR> § Mizpeh = "watchtower"<br>  a city in the district of the Shephelah or lowlands of Judah
H4708	H4708H = a Name of	H7024B	מִצְפֶּה	mits.peh	N:N--L	Mizpeh	Mizpeh = "watchtower"<br> a place in Moab on the east of the Jordan<BR>Another name of <i>qir</i> (קִיר "Kir" H7024B)
H4708	H4708I = a Name of	H4709G	מִצְפֶּה	mits.peh	N:N--L	Mizpeh	Mizpeh = "watchtower"<br> a place in Benjamin; also 'Mizpah'<BR>Another name of <i>mits.pah</i> (מִצְפָּה "Mizpah" H4709G)
H4708	H4708J = a Name of	H4709I	מִצְפֶּה	mits.peh	N:N--L	(Valley of) Mizpeh	<BR>Combined with <i>mits.pah</i> (מִצְפָּה "Mizpah" H4709I)<BR> § Mizpeh = "watchtower"<br> a place near Mount Hermon
H4708	H4708K = a Name of	H7433	מִצְפֶּה	mits.peh	N:N--L	Mizpah	Mizpeh = "watchtower"<br> a place in Gilead<BR>Another name of <i>ra.mot gi.l.ad</i> (רָמֹת  "Ramoth" H7433)
H4709	H4709G =	H4709G	מִצְפָּה	mits.pah	N:N--L	Mizpah	<BR> § Mizpah = "watchtower"<br>a place in Gilead south of Jabbok
H4709	H4709H = a Spelling of	H7433	מִצְפָּה	mits.pah	N:N--L	Mizpah	Mizpah = "watchtower"<br>  a place in Gilead north of Jabbok and location of Laban's cairn<BR>Another spelling of <i>ra.mot gi.l.ad</i> (רָמֹת  "Ramoth" H7433)
H4709	H4709I =	H4709I	מִצְפָּה	mits.pah	N:N--L	Mizpah	<BR> § Mizpah = "watchtower"<br>  a place near Mount Hermon
H4710	H4710 =	H4710	מַצְפּוֹן	mits.pun	H:N-M	treasure	hidden treasure, treasure
H4711	H4711 =	H4711	מָצַץ	ma.tsats	H:V	to drink deeply	(Qal) to drain out, suck
H4712	H4712 =	H4712	מֵצַר	me.tsar	H:N-M	terror	straits, distress
H4713	H4713 = a group of	H4714G	מִצְרִי	mits.ri	N:N--LG	Egyptian	<BR>Group of <i>mits.ra.yim</i> (מִצְרַ֫יִם "Egypt" H4714G) <BR> § Egyptian, of Egypt "double straits"<br> Egyptian-an inhabitant or citizen of Egypt<br> an Egyptian
H4714	H4714G =	H4714G	מִצְרַ֫יִם	mits.ra.yim	N:N--L	Egypt	<BR> § Egypt = "land of the Copts"<br> a country at the northeastern section of Africa, adjacent to Palestine, and through which the Nile flows<br>Egyptians = "double straits"
H4714	H4714H =	H4714H	מִצְרַ֫יִם	mits.ra.yim	N:N--L	Egypt	A man living at the time of the Patriarchs, first mentioned at Gen.10.6; <br> son of: Ham (H2526); <br> brother of: Canaan (H3667), Cush (H3568) and Put (H6316); <br> father of: Ludim (H3866), Anamim (H6047), Lehabim (H3853), Naphtuhim (H5320), Pathrusim (H6625), Casluhim (H3695) and Caphtorim (H3732)<BR> § Egypt = "land of the Copts"<br>1) a country at the northeastern section of Africa, adjacent to Palestine, and through which the Nile flows<br>Egyptians = "double straits"<br>adj<br>2) the inhabitants or natives of Egypt
H4714	H4714I =	H4714I	מִצְרַ֫יִם	mits.ra.yim	N:N--L	(Sea of) Egypt	<BR> § Egypt = "land of the Copts"<br> a country at the northeastern section of Africa, adjacent to Palestine, and through which the Nile flows<br>Egyptians = "double straits"<br>adj<br>2) the inhabitants or natives of Egypt
H4714	H4714J = a Part of	H7883G	מִצְרַ֫יִם	mits.ra.yim	N:N--L	(Brook of) Egypt	<BR>Combined with <i>shi.chor</i> (שִׁיחוֹר "Shihor" H7883)<BR> § Egypt = "land of the Copts"<br> a country at the northeastern section of Africa, adjacent to Palestine, and through which the Nile flows<br>Egyptians = "double straits"<br>adj<br>2) the inhabitants or natives of Egypt
H4715	H4715 =	H4715	מַצְרֵף	mits.reph	H:N-M	crucible	crucible
H4716	H4716 =	H4716	מַק	maq	H:N-M	decay	decay, rottenness
H4717	H4717 = a Spelling of	H4718A	מַקָּבָה	maq.qa.vah	H:N-F	hammer	hammer<BR>Another spelling of <i>maq.qe.vet</i> (מַקֶּ֫בֶת "hammer" H4718A)
H4718a	H4718A =	H4718A	מַקֶּ֫בֶת	maq.qe.vet	H:N-F	hammer	hammer, perforator<BR>Also means: <i>maq.qa.vah</i> (מַקָּבָה "hammer" H4717)
H4718b	H4718B =	H4718B	מַקֶּבֶת	maq.qe.vet	H:N-F	hole	hole, excavation, perforation
H4719	H4719 =	H4719	מַקֵּדָה	maq.qe.dah	N:N--L	Makkedah	 <BR> § Makkedah = "place of shepherds"<br> the location of a cave in Judah where Joshua captured and executed five Canaanite kings during the conquest; located near Bethhoron and Libnah<br>
H4720	H4720 =	H4720	מִקְדָּשׁ	miq.dash	H:N-M	sanctuary	1) sacred place, sanctuary, holy place<br>1a) sanctuary<br>1a1) of the temple<br>1a2) of the tabernacle<br>1a3) of Ezekiel's temple<br>1a4) of Jehovah
H4721	H4721 =	H4721	מַקְהֵל	maq.hel	H:N-M	assembly	assembly, choir
H4722	H4722 =	H4722	מַקְהֵלֹת	maq.he.lot	N:N--L	Makheloth	 <BR> § Makheloth = "place of assembly"<br> a station of the Israelites in the wilderness<br>
H4723a	H4723A =	H4723A	קֹוֶה	qo.veh	N:N--L	Kue	<BR> § (CLBL) Kue, a place in Cilicia from which Solomon imported horses
H4723b	H4723B =	H4723B	מִקְוֶה	miq.veh	H:N-M	hope	1) hope<br>1a) hope<br>1b) ground of hope<br>1c) things hoped for, outcome
H4723c	H4723C =	H4723C	מִקְוֶה	miq.veh	H:N-M	collection	collection, collected mass
H4724	H4724 =	H4724	מִקְוָה	miq.vah	H:N-F	reservoir	1) reservoir<br>2) (TWOT) collection, collected mass
H4725	H4725 =	H4725	מָקוֹם	ma.qom	H:N-M	place	1) standing place, place<br>1a) standing place, station, post, office<br>1b) place, place of human abode<br>1c) city, land, region<br>1d) place, locality, spot<br>1e) space, room, distance<br>1f) region, quarter, direction<br>1g) give place to, instead of
H4726	H4726 =	H4726	מָקוֹר	ma.qor	H:N-M	fountain	1) spring, fountain<br>1a) spring<br>1a1) of source of life, joy, purification (fig.)<br>1b) of the eye (fig.)<br>1c) source (of menstruous blood)<br>1d) flow (of blood after child birth)
H4727	H4727 =	H4727	מִקָּח	miq.qach	H:N-M	taking	taking, accepting, receiving (of a bribe)
H4728	H4728 =	H4728	מַקָּחָה	maq.qa.chah	H:N-F	ware	ware
H4729	H4729 =	H4729	מִקְטָר	miq.tar	H:N-M	fumigation	place of sacrificial smoke, altar, hearth, incense
H4730	H4730 =	H4730	מִקְטֶ֫רֶת	miq.te.ret	H:N-F	censer	censer
H4731	H4731 =	H4731	מַקֵּל	maq.qel	H:N-M	rod	1) rod, staff<br>1a) rod, stick<br>1b) staff (in travel)<br>1c) wand (of diviner)
H4732	H4732G =	H4732G	מִקְלוֹת	miq.lot	N:N-M-P	Mikloth	A man of the tribe of Benjamin living at the time of United Monarchy, first mentioned at 1Ch.8.32; <br> son of: Abiel (H0022) and Maacah (H4601N); <br> brother of: Kish (H7027), Ner (H5369), Abdon (H5658J), Zur (H6698I), Baal (H1168B), Nadab (H5070J), Gedor (H1446I), Ahio (H0283I) and Zecher (H2144); <br> father of: Shimeah (H8039)<BR> § Mikloth = "staves"<br>1) one of the sons of Jehiel, the father or prince of Gibeon by his wife Maachah; a Benjamite<br>2) leader of the 2nd division of David's army
H4732	H4732H =	H4732H	מִקְלוֹת	miq.lot	N:N-M-P	Mikloth	A man living at the time of Divided Monarchy, only mentioned at 1Ch.27.4<BR> § Mikloth = "staves"<br>1) one of the sons of Jehiel, the father or prince of Gibeon by his wife Maachah; a Benjamite<br>2) leader of the 2nd division of David's army
H4733	H4733 =	H4733	מִקְלָט	miq.lat	H:N-M	refuge	refuge, asylum
H4734	H4734 =	H4734	מִקְלַ֫עַת	miq.la.at	H:N-F	engraving	carving
H4735	H4735 =	H4735	מִקְנֶה	miq.neh	H:N-M	livestock	1) cattle, livestock<br>1a) cattle, livestock<br>1a1) in general of a purchasable domestic animal<br>1b) cows, sheep, goats (in herds and flocks)
H4736	H4736 =	H4736	מִקְנָה	miq.nah	H:N-F	purchase	1) purchase<br>1a) purchase<br>1b) purchase-price<br>1c) possession (gained by purchase)
H4737	H4737 =	H4737	מִקְנֵיָ֫הוּ	miq.ne.ya.hu	N:N-M-P	Mikneiah	A man living at the time of Divided Monarchy, first mentioned at 1Ch.15.18 <BR> § Mikneiah = "possession of Jehovah"<br> one of the Levites of the 2nd rank, gatekeepers of the ark, appointed by David to play in the temple band<br>
H4738	H4738 =	H4738	מִקְסָם	miq.sam	H:N-M	divination	divination
H4739	H4739 =	H4739	מָקַץ	ma.qats	N:N--L	Makaz	 <BR> § Makaz = "end"<br> a place in Israel<br>
H4740	H4740G =	H4740G	מִקְצֹעַ	maq.tso.a	H:N-M	Angle	Angle, part of the fortifications of Jerusalem<BR> This name means  a corner structure, buttress
H4740	H4740H =	H4740H	מִקְצֹעַ	maq.tso.a	H:N-M	corner	1) place of corner structure, corner buttress, inner corner-buttress<br>1a) corner post, buttress-place, buttress<BR>Also means: <i>me.quts.ah</i> (מְקֻצְעָה "corner" H4742)
H4741	H4741 =	H4741	מַקְצֻעָה	maq.tsu.ah	H:N-F	plane	scraping tool (used in fashioning idols)
H4742	H4742 = a Spelling of	H4740H	מְקֻצְעָה	me.quts.ah	H:N-F	corner	1) place of corner structure, corner buttress, inner corner-buttress<br>1a) corner post
H4743	H4743 =	H4743	מָקַק	ma.qaq	H:V	to rot	1) to decay, pine away, rot, fester<br>1a) (Niphal)<br>1a1) to fester (of wounds)<br>1a2) to rot, rot away<br>1a3) to moulder away<br>1a4) to pine away<br>1b) (Hiphil) to cause to rot
H4744	H4744 =	H4744	מִקְרָא	miq.ra	H:N-M	assembly	1) convocation, convoking, reading, a calling together<br>1a) convocation, sacred assembly<br>1b) convoking<br>1c) reading
H4745	H4745 =	H4745	מִקְרֶה	miq.reh	H:N-M	accident	1) unforeseen meeting or event, accident, happening, chance, fortune<br>1a) accident, chance<br>1b) fortune, fate
H4746	H4746 =	H4746	מְקָרֶה	me.qa.reh	H:N-M	rafter	beam work
H4747	H4747 =	H4747	מְקֵרָה	me.qe.rah	H:N-F	cool	coolness, cooling
H4748	H4748 =	H4748	מִקְשֶׁה	miq.sheh	H:N-M	hairstyle	1) turned work, well-dressed hair, well-set hair, turner's work<br>1a) meaning uncertain; possible referring to artistry of the hairdo
H4749	H4749 =	H4749	מִקְשָׁה	miq.shah	H:N-F	beating	hammered work, finely decorated cultic objects of gold or silver
H4750	H4750 =	H4750	מִקְשָׁה	miq.shah	H:N-F	cucumber field	place or field of cucumbers
H4751	H4751 =	H4751	מַר	mar	H:A-M	bitter	adj<br>1) bitter, bitterness<br>1a) of water or food<br>1b) of harlot's end, end of wickedness, cry (fig.)<br>1c) of pain (subst)<br>adv<br>2) bitterly
H4752	H4752 =	H4752	מַר	mar	H:N-M	drop	a drop, a flowing down
H4753	H4753 =	H4753	מֹר	mor	H:N-M	myrrh	1) myrrh<br>1a) an Arabian gum from the bark of a tree, used in sacred oil and in perfume
H4754	H4754 =	H4754	מָרָא	ma.ra	H:V	to flap	1) (Hiphil) to beat (the air), flap (the wings)<br>1a) meaning uncertain<br>2) (Qal) filthy
H4755	H4755 = a Name of	H5281	מָרָא	ma.ra	N:N-F-P	Mara	A woman living before Israel's Monarchy, first mentioned at Rut.1.2; married to Elimelech (H0458); <br> mother of: Mahlon (H4248) and Chilion (H3630); also called Mara at Rut.1.20; <BR>Another name of <i>no.o.mi</i> (נׇעֳמִי "Naomi" H5281) <BR> § Mara = "bitterness"<br> a name that Naomi called herself due to her calamities<br>
H4756	H4756 =	H4756	מָרֵא	ma.re	A:N-M	lord	1) lord<br>1a) of king<br>1b) of God
H4757	H4757 = a Spelling of	H1255	מְרֹדַךְ בַּלְאֲדָן	me.ro.dakh bal.a.dan	N:N-M-P	Merodach-baladan	A man living at the time of Divided Monarchy, first mentioned at 2Ki.20.12; <br> son of: Baladan (H1081)<BR>Another spelling of <i>be.ro.dakh bal.a.dan</i> (בְּרֹאדַךְ בַּלְאֲדָן "Merodach-baladan" H1255) <BR> § Merodach-baladan = "Marduk has given a son"<br> king of Babylon in the days of king Hezekiah of Judah<br>
H4758	H4758 =	H4758	מַרְאֶה	mar.eh	H:N-M	appearance	1) sight, appearance, vision<br>1a) sight, phenomenon, spectacle, appearance, vision<br>1b) what is seen<br>1c) a vision (supernatural)<br>1d) sight, vision (power of seeing)
H4759a	H4759A =	H4759A	מַרְאָה	mar.ah	H:N-F	vision	1) vision<br>1a) mode of revelation
H4759b	H4759B =	H4759B	מַרְאָה	mar.ah	H:N-F	mirror	mirror
H4760	H4760 =	H4760	מֻרְאָה	mur.ah	H:N-F	crop	crop or craw (of a bird), alimentary canal (of a bird)
H4761	H4761 = a form of	H4763	מְרַאֲשָׁוֹת	mar.a.shah	H:N-F	head	1) place at the head, dominion, head place<br>adv<br>2) at head place
H4762	H4762G =	H4762G	מָרֵשָׁה	mar.e.shah	N:N--L	Mareshah	<BR> § Mareshah = "crest of a hill"<br> one of the cities in the lowlands of Judah
H4762	H4762H =	H4762H	מָרֵשָׁה	mar.e.shah	N:N--L	Mareshah	A man of the tribe of Judah living at the time of Divided Monarchy, only mentioned at 1Ch.4.21; <br> son of: Laadah (H3935)<BR> § Mareshah = "crest of a hill"<br> one of the cities in the lowlands of Judah
H4763	H4763 =	H4763	מְרַאֲשָׁוֹת	me.ra.a.shah	H:N-F	head	1) place at the head, dominion, head place<br>adv<br>2) at head place
H4764	H4764 =	H4764	מֵרָב	me.rav	N:N-F-P	Merab	A woman of the tribe of Benjamin living at the time of United Monarchy, first mentioned at 1Sa.14.49; <br> daughter of: Saul (H7586G) and Ahinoam (H0293); married to Adriel (H5741); <br> sister of: Jonathan (H3083H), Abinadab (H0041H), Malchi-shua (H4444) and Michal (H4324); <br> half-brother of: Ish-bosheth (H0378), Armoni (H0764) and Mephibosheth (H4648H)<BR>Also named: <i>mi.khal</i> (מִיכַל "Merab" H4324H) <BR> § Merab = "increase"<br> the eldest daughter of king Saul; promised to David but given instead to Adriel the Meholathite; mother of 5 children<br>
H4765	H4765 =	H4765	מַרְבָד	mar.vad	H:N-M	covering	spread, coverlet
H4766	H4766 =	H4766	מַרְבֶה	mar.veh	H:N-M	abundance	1) abundance, increase<br>1a) abundance<br>1b) increase
H4767	H4767 =	H4767	מִרְבָּה	mir.bah	H:N-F	much	much
H4768	H4768 =	H4768	מַרְבִּית	mar.bit	H:N-F	greatness	1) increase, great number, multitude, greatness<br>1a) increase<br>1a1) of family<br>1a2) increment, interest, usury<br>1b) great number (of people)<br>1c) greatness (of wisdom)
H4769	H4769 =	H4769	מַרְבֵּץ	mar.bets	H:N-M	resting	1) place of lying down, resting or dwelling place<br>1a) of wild beasts
H4770	H4770 =	H4770	מַרְבֵּק	mar.beq	H:N-M	stall	stall (of animals)
H4771	H4771 =	H4771	מַרְגּוֹעַ	mar.go.a	H:N-M	rest	rest
H4772	H4772 =	H4772	מַרְגְּלוֹת	mar.ge.lah	H:N-F	feet	place of the feet, feet
H4773	H4773 =	H4773	מַרְגֵּמָה	mar.ge.mah	H:N-F	sling	1) sling<br>2) (CLBL) a heap of stones
H4774	H4774 =	H4774	מַרְגֵּעָה	mar.ge.ah	H:N-F	repose	rest, repose, place to rest
H4775	H4775 =	H4775	מָרַד	ma.rad	H:V	to rebel	1) to rebel, revolt, be rebellious<br>1a) (Qal) to rebel, revolt<br>1a1) against human king<br>1a2) against God<br>1a3) against light (poetic)
H4776	H4776 = in Aramaic of	H4777	מְרַד	me.rad	A:N-M	rebellion	rebellion<BR>Aramaic of <i>me.red</i> (מֶ֫רֶד "rebellion" H4777)
H4777	H4777 =	H4777	מֶ֫רֶד	me.red	H:N-M	rebellion	1) rebellion, revolt<br>1a) against Jehovah<BR>Aramaic equivalent: <i>me.rad</i> (מְרַד "rebellion" H4776)
H4778	H4778 =	H4778	מֶ֫רֶד	me.red	N:N-M-P	Mered	A man of the tribe of Judah(?) living at the time of Divided Monarchy, first mentioned at 1Ch.4.17; <br> son of: Ezrah (H5834); <br> brother of: Jether (H3500J), Epher (H6081H) and Jalon (H3210); married to Bithiah (H1332)(?) and Jehudijah (H3057)(?); <br> father of: Miriam (H4813H)(?), Shammai (H8060I)(?), Ishbah (H3431)(?), Jered (H3382H)(?), Heber (H2268I)(?) and Jekuthiel (H3354)(?) <BR> § Mered = "rebellion"<br> son of Ezra and a descendant of Judah<br>
H4779	H4779 =	H4779	מָרָד	ma.rad	A:A	rebellious	rebellious
H4780	H4780 =	H4780	מַרְדּוּת	mar.dut	H:N-F	rebellious	rebellion, rebelliousness
H4781	H4781 =	H4781	מְרֹדָךְ	me.ro.dakh	N:N-M-T	Merodach	 <BR> § Merodach = "thy rebellion"<br> the chief deity of the Babylonians in the time of Nebuchadnezzar<br>
H4782	H4782G =	H4782G	מׇרְדֳּכַי	mor.de.khay	N:N-M-P	Mordecai	A man living at the time of Exile and Return, first mentioned at Ezr.2.2<BR> § Mordecai = "little man" or "worshipper of Mars"<br>1) cousin and adoptive father of queen Esther; son of Jair of the tribe of Benjamin; deliverer under Divine providence of the children of Israel from the destruction plotted by Haman the chief minister of Ahasuerus; institutor of the feast of Purim<br>2) a Jew who returned from exile with Zerubbabel
H4782	H4782H =	H4782H	מׇרְדֳּכַי	mor.de.khay	N:N-M-P	Mordecai	A man living at the time of Exile and Return, first mentioned at Est.2.5; <br> son of: Jair (H2971J)<BR> § Mordecai = "little man" or "worshipper of Mars"<br>1) cousin and adoptive father of queen Esther; son of Jair of the tribe of Benjamin; deliverer under Divine providence of the children of Israel from the destruction plotted by Haman the chief minister of Ahasuerus; institutor of the feast of Purim<br>2) a Jew who returned from exile with Zerubbabel
H4783	H4783 =	H4783	מֻרְדָּף	mur.daph	H:N-M	persecution	persecution
H4784	H4784 =	H4784	מָרָה	ma.rah	H:V	to rebel	1) to be contentious, be rebellious, be refractory, be disobedient towards, be rebellious against<br>1a) (Qal) to be disobedient, be rebellious<br>1a1) towards father<br>1a2) towards God<br>1b) (Hiphil) to show rebelliousness, show disobedience, disobey
H4785	H4785 =	H4785	מָרָה	ma.rah	N:N--L	Marah	 <BR> § Marah = "bitter"<br> the spring with bitter water which was 3 days travel from the crossing place of the Red Sea in the peninsula of Sinai<br>
H4786	H4786 =	H4786	מֹרָה	mo.rah	H:N-F	bitterness	bitterness, grief
H4787	H4787 =	H4787	מׇרָּה	mor.rah	H:N-F	bitterness	bitterness
H4788	H4788 =	H4788	מָרוֹד	ma.rud	H:N-M	wandering	restlessness, straying, wanderer, refugee
H4789	H4789 =	H4789	מֵרוֹז	me.roz	N:N--L	Meroz	 <BR> § Meroz = "refuge"<br> a place in northern Palestine<br>
H4790	H4790 =	H4790	מְרוֹחַ	me.ro.ach	H:N-M	crushed	1) bruised, crushed, rub<br>1a) meaning uncertain
H4791	H4791 =	H4791	מָרוֹם	ma.rom	H:N-M	height	1) height<br>1a) height, elevation, elevated place<br>1a1) in a high place (adv)<br>1b) height<br>1c) proudly (adv)<br>1d) of nobles (fig.)
H4792	H4792 =	H4792	מֵרוֹם	me.rom	N:N--L	Merom	 <BR> § Merom = "high place"<br>  the lake in northern Canaan at which Joshua routed the northern confederacy headed by Jabin<br>1a) site uncertain; probably the lake formed by the Jordan river about 10 miles (16 km) north of the Sea of Galilee<br>
H4793	H4793 =	H4793	מֵרוֹץ	me.rots	H:N-M	race	running, race, course
H4794	H4794 =	H4794	מְרוּצָה	me.ru.tsah	H:N-F	running	1) running, course (of life)<br>1a) running, mode or style of running<br>1b) course (of life)
H4795	H4795 =	H4795	מָרוּק	ma.ruq	H:N-M	rubbing	1) scraping, rubbing<br>1a) of year of preparation of girls for the harem; bodily rubbings
H4796	H4796 =	H4796	מָרוֹת	ma.rot	N:N--L	Maroth	 <BR> § Maroth = "bitterness"<br> one of the towns in the lowland of Judah<br>
H4797	H4797 =	H4797	מִרְזַח	mir.zach	H:N-M	banquet	1) cry, cry of joy, revelry<br>1a) mourning cry<br>1a1) perhaps, feast cry<br>1b) cry of revelry
H4798	H4798 =	H4798	מַרְזֵחַ	mar.ze.ach	H:N-M	mourning	1) cry, cry of joy, revelry<br>1a) mourning cry<br>1a1) perhaps, feast cry<br>1b) cry of revelry
H4799	H4799 =	H4799	מָרַח	ma.rach	H:V	to rub	(Qal) to rub
H4800	H4800 =	H4800	מֶרְחָב	mer.chav	H:N-M	broad	broad or roomy place, wide, expanses
H4801	H4801 =	H4801	מֶרְחָק	mer.chaq	H:N-M	distance	distant place, distance, far country
H4802	H4802 =	H4802	מַרְחֶ֫שֶׁת	mar.che.shet	H:N-F	pan	saucepan, stew pan
H4803	H4803 =	H4803	מָרַט	ma.rat	H:V	to smooth	1) to bare, polish, make smooth or bald or bare<br>1a) (Qal)<br>1a1) to make bare<br>1a2) to scour, polish<br>1b) (Niphal) to be made bald
H4804	H4804 = in Aramaic of	H4803	מְרַט	me.rat	A:V	to pluck	1) to pluck, pull off<br>1a) (P'il) to be plucked off
H4805	H4805G = a Spelling of	H4714G	מְרִי	me.ri	H:N-M	Egypt	Meri, a name for Egypt <BR>Another spelling of <i>mits.ra.yim</i> (מִצְרַ֫יִם "Egypt" H4714G)<BR> This name means  rebellion, rebellious 
H4805	H4805H =	H4805H	מְרִי	me.ri	H:N-M	rebellion	1) rebellion<br>1a) rebellion<br>1b) rebellious (in construct)
H4806	H4806 =	H4806	מְרִיא	me.ri	H:N-M	fatling	well-fed, fatling
H4807	H4807 = a Name of	H4648G	מְרִיב בַּ֫עַל	me.riv ba.al	N:N-M-P	Merib-baal	A man of the tribe of Benjamin living at the time of United Monarchy, first mentioned at 2Sa.4.4; <br> son of: Jonathan (H3083H); <br> father of: Micah (H4318H); also called Merib-baal at 1Ch.8.34; 9.40; <BR>Another name of <i>me.phi.vo.shet</i> (מְפִיבֹשֶׁת "Mephibosheth" H4648G) <BR> § Merib-baal = "Baal is my advocate"<br>1) another name for Mephibosheth<br>1a) son of Jonathan and grandson of Saul<br>
H4808	H4808 =	H4808	מְרִיבָה	me.ri.vah	H:N-F	provocation	strife, contention
H4809	H4809G =	H4809G	מְרִיבָה	me.ri.vah	N:N--L	Meribah	<BR> § Meribah = "strife" or "contention" <br>1) a fountain at Rephidim, in the desert of Sin; so called because the Israelites murmured against God<br>2) the name of the water supply at Kadesh on the southern border of the promised land; the people also murmured here against God
H4809	H4809H =	H4809H	מְרִיבָה	me.ri.vah	N:N--L	Meribah	<BR> § Meribah = "strife" or "contention" <br> 1) a fountain at Rephidim, in the desert of Sin; so called because the Israelites murmured against God<br>2) the name of the water supply at Kadesh on the southern border of the promised land; the people also murmured here against God
